type,name_of_the_university,address,zip,state,status,url
Private,Durga Soren University,"Shivam Trust, Bompass Town, Deoghar",814114,Jharkhand,2(f),https://www.durgasorenuniversity.ac.in
Private,EdTech Skills University,"Khageswar Road, Opposite Working Women's Hostel, Tinsukia",786125,Assam,2(f),https://edtech.edu.in
Private,Eklavya University,"Ojaswini Nagar,Sagar Road,Damoh",,Madhya Pradesh,2(f),http://eklavyauniversity.ac.in
Private,Era University,"SARFARAZGANJ, HARDOI ROAD, LUCKNOWHardoi RoadLucknow",226003,Uttar Pradesh,2(f),http://www.erauniversity.in
Private,Eternal University,"Eternal Unviersity, Baru Sahib, District- Sirmour (H.P.)",173101,Himachal Pradesh,2(f),http://www.eternaluniversity.edu.i
Private,Ethics University,"Village - Uregi, Pauri Garhwal,",246165,Uttarakhand,2(f),https://ethicsuniversityuk.com
Private,F.S. University,"NH-19, Near Balaji Mandir, Shikohabad, Dist Firozabad,",283135,Uttar Pradesh,2(f),https://fsu.edu.in
Private,Flame University,"GAT No. 1270Village LavaleTaluka Mulshi, Pune",411042,Maharashtra,2(f),https://www.flame.edu.in
Private,Future University,"Bareilly-Lucknow Road, Near Faridpur, Bareilly",243503,Uttar Pradesh,2(f),https://www.futureuniversity.in
Private,G L A University,"Campus: 17 Km Stone NH#2, Delhi Mathura Highway, Po-Chaumuhan, Mathura. Off-campus: Plot No. 15 A, Knowledge Park-2, Greater Noida, Gautam Buddha Nagar (UGC Approved)",281406,Uttar Pradesh,2(f) & 12(B),http://www.gla.ac.in
Private,G. D. Goenka University,"G. D. Goenka Education City, Sohna, Gurugram Road, Delhi-NCR, Haryana-122103, IndiaSohna Gurgaon RoadSohna, Haryana",122103,Haryana,2(f),http://www.gdgoenkauniversity.com
Private,"G. H. Raisoni International Skill Tech University, Pune","Gate No. 30, 42/1, 42/2, 43, 44, 47 and 49, Near Dwarka Milk, Opposite Pune Solapur Highway, Kedgaon, Daund, Pune",412207,Maharashtra,2(f),https://ghristu.edu.in
Private,G. M. University,"Karur Village, Kasaba Hobli, Davanagere District",577006,Karnataka,2(f),https://www.gmu.ac.in
Private,G. S. University,"NH-9, Pilkhuwa, Dist. Hapur",245304,Uttar Pradesh,2(f),https://gsuniversity.ac.in
Private,G.H Raisoni University,"Dhoda Borgaon, Village Saikheda, Tah Sausar, Dist Chhindwara(M.P) Tah-Saunsar,Dist-Chhindwara",480334,Madhya Pradesh,2(f),https://www.ghru.edu.in
Private,"G.H. Raisoni Skill Tech University, Nagpur","Plot No. 37-39/1, 39, Sharda Park,Off- Hingna-Wadi Link Road,Nagpur, Maharashtra",440016,Maharashtra,2(f),https://ghrstu.edu.in
Private,G.H.Raisoni University,"Anjangaon Bari Road, Amravati MaharashtraBari Road,Amravat",444701,Maharashtra,2(f),https://ghru.edu.in/amravati
Private,G.L.S. University,"GLS Campus, Opp. Law Garden, Ellisbridge, AhmedabadOpp. Law GardenEllisbridge, Ahmedabad",380006,Gujarat,2(f) & Category-II,https://www.glsuniversity.ac.in
Private,Galgotias University,"PLOT NO 2, SECTOR 17 A, YAMUNA EXPRESSWAY GREATER NOIDA UTTAR PRDAESHYamuna Expressway Gautam Budh Nagar",203201,Uttar Pradesh,2(f) & 12(B),http://www.galgotiasuniversity.edu.in
Private,"Gandhi Institute of Engineering and Technology University Odisha, Gunupur (GIET University)","Gunupur,Distt. Rayagada,Odisha",765022,Odisha,2(f),http://www.giet.edu
Private,Gandhinagar University,"Village: Moti Bhoyan, Khatraj-Kalol Road, Gandhinagar",382721,Gujarat,2(f),https://www.gandhinagaruni.ac.in
Private,Ganpat University,"Campus: Ganpat Vidyanagar, Mehsana, Goazaria Highway, District Mehsana, Off-Campus: Ganesh Meridian, Block-A, Opp. Kargil Petrol pump, Sola, S. G. Highway, Ahmedabad-380060",382711,Gujarat,2(f),http://www.ganpatuniversity.ac.in
Private,Garden City University,"GCC House, #340, 5th Main,Indiranagar Double Road,,1st Stage, Indiranagar, Banglore",560038,Karnataka,2(f),https://www.gardencity.university
Private,Geeta University,"NH-71A, NaulthaPanipat",132145,Haryana,2(f),https://www.geetauniversity.edu.in
Private,Geetanjali University,"Geetanjali Medicity, Hiran Magri Extension,",313002,Rajasthan,2(f),http://geetanjaliuniversity.com
Private,Girijananda Chowdhury University,"Hathkhowapara, Azara, Guwahati, District-Kamrup (Metro)",781017,Assam,2(f),https://gcuniversity.ac.in
Private,GNA University,"Sri Hargobindgarh, Phagwara-Hoshiarpur Road,Phagwara,Distt. Kapurthala",144401,Punjab,2(f),https://www.gnauniversity.edu.in
Private,Godavari Global University,"NH-16, Chaitanya Knowledge City, Rajamahendravaram",533296,Andhra Pradesh,2(f),https://ggu.edu.in
Private,Gokul Global University,"GOKUL GLOBAL UNIVERSITY,NEAR SUJANPUR PATIA,OPPOSITE IOC DEPOT,STATE HIGHWAY-41,SIDDHPUR-384151Near G. R. S. L., Sujanpur PatiaSidhpur, Dist- Patan",384151,Gujarat,2(f),https://www.gokuluniversity.ac.in
Private,Gopal Narayan Singh University,"Jamuhar, PO-Jamuhar, Dist-Rohtas",821305,Bihar,2(f),https://gnsu.ac.in
Private,Graphic Era Hill University,"510, Society Area, Clement TownDehradun (Main campus at Dehradun, Second campus at Garhwal Region (Belkhet Gram, District Pauri Garwal) and Third campus at Bhimtal Area of District Nanital, Dehradun (Uttarakhand)",248002,Uttarakhand,2(f),http://www.gehu.ac.in
Private,GSFC University,Vigyan BhavanPO FertilizernagarDist. Vadodara,391750,Gujarat,2(f),http://www.gsfcuni.edu.in
Private,Gujarat Maritime University,"Sagar Bhavan, Ground Floor,Sector-10-A,Opp. Air Force Centre,CHH Road, Gandhinagar",382010,Gujarat,2(f),https://gmu.edu.in
Private,Guru Kashi University,"Sardugah Road, Talwandi sabo, Bathinda",151302,Punjab,2(f) & Category-I,https://gurukashiuniversity.in
Private,Guru Nanak University,"Ibrahimpatnam, Ranga Reddy District, Hyderabad",501506,Telangana,2(f),https://gnuindia.org
Private,Gyanmanjari Innovative University,"Survey No. 30, Sidsar Road, Bhavnagar,",364060,Gujarat,2(f),https://gmiu.edu.in/gmiu/website
Private,Gyanodaya University,Village- SuwakhedaDistrict-NeemuchMadhya Pradesh,458441,Madhya Pradesh,2(f),https://gyanodayauniversity.ac.in
Private,Gyanveer University,"Village- Maa-Emliya, Ph-20, Block-Rahatgarh, Sagar",470115,Madhya Pradesh,2(f),http://www.gyanveeruniversity.edu.in
Private,Haridwar University,"5th KM, Roorkee-Haridwar Canal Road, Village-Bajuheri, Roorkee",247667,Uttarakhand,2(f),https://huroorkee.ac.in
Private,Himalayan University,"401, Takar Complex, Nahalagun",791110,Arunachal Pradesh,2(f),http://www.himalayanuniversity.com
Private,Homoeopathy University,"Saipura, SanganerJaipur",302029,Rajasthan,2(f),https://www.homoeopathyuniversity.org
Private,HRIT University,"8th Km Stone, Delhi-Meerut Road, HRIT Campus, Ghaziabad",201003,Uttar Pradesh,2(f),https://www.hrit.ac.in
Private,I.E.C. (India Education Centre) University,"Baddi, SolanHimachal Pradesh",,Himachal Pradesh,2(f),https://www.iecuniversity.ac.in
Private,I.E.S. University,IES Campus Ratibad Main RoadBhopal,462044,Madhya Pradesh,2(f),https://www.iesuniversity.ac.in
Private,ICFAI University,"Khasra No. 505/1 Village Jamdoli, Agra Road Jaipur-302 031 RajasthanVillage: Jamdoli,Agra Road Jaipur",302031,Rajasthan,2(f),https://www.iujaipur.edu.in
Private,ICFAI University,Plot no. 5 Atal Shiksha Kunj  Village kalujhanda P.o Mandhal tel Baddi Distt. Solan H.P,174103,Himachal Pradesh,2(f),https://www.iuhimachal.edu.in
Private,ICFAI University,KUMHARI,490042,Chhattisgarh,2(f),https://www.iuraipur.edu.in
Private,ICFAI University,"6th Mile,Sovima VillageKohima Road, Dimapur",797112,Nagaland,2(f),https://www.ugc.gov.in/universitydetails/www.iunagaland.edu.in
Private,IFTM University,"Lodhipur Rajpur, Delhi Road, Moradabad (UP)Moradabad-244 102",244102,Uttar Pradesh,2(f),http://iftmuniversity.ac.in
Private,IIHMR University,"1, Prabhu Dayal Marg, Near Sanganer Airport, JaipurNear Sanganer AirportJaipur",302029,Rajasthan,2(f),http://www.iihmr.edu.in
Private,IILM University,"IILM University, 1, Knowledge Centre, Golf Course Road, Sector-53, Gurugram-Haryana-122003Golf course RoadSector-53, Gurugram",122003,Haryana,2(f),https://www.iilm.edu
Private,IILM University,"Plot No. 16-18Knowledge park-II,Greater Noida",201308,Uttar Pradesh,2(f),https://iilm.ac.in
Private,IIMT University,"""O"" Pocket, Ganga Nagar, Mawana Road, Meerut,         Off-campus: Greater Noida",245101,Uttar Pradesh,2(f) & 12(B),http://iimtu.com
Private,IMS Unison University,"Makkawala Greens,Mussorie Diversion Road, Dehradun",248009,Uttarakhand,2(f),http://www.iuu.ac
Private,India International University of Legal Education and Research,"Upasnagar, sancoale, Airport Road, South Goa",403710,Goa,2(f),https://www.iiuler.com
Private,Indian Institute of Public Health,"Opposite Air-Force Headquarters GandhinagarNear Lekawada Bus Stop, Gandhinagar-Chiloda roadCRPF, P. O. Lekawada, Gandhinagar",382042,Gujarat,2(f),https://www.ugc.gov.in/universitydetails/www.iiphg.edu.in
Private,Indira Gandhi Technological and Medical Science University,"Ziro, Lower Subansiri",791120,Arunachal Pradesh,2(f),http://www.igtamsu.ac.in.
Private,Indira University,"Pune Headquarter at Indira Tapasya Campus, Survey No. 85/5A, New Pune - Mumbai Highway Tathwade, Taluka, Mulshi, Pune",411033,Maharashtra,2(f),https://indirauniversity.edu.in
Private,Indrashil University,"ON Ahmedabad-Mahesana Highway, Take Left from Kalapi Hotel, Near Chhatral,Kadi,GIDC, Rajpur, Taluka:Kadi, Dist.-Mehsana",382715,Gujarat,2(f),http://indrashiluniversity.edu.in
Private,Indus International Uniersity,V.P.O. BathuTehsil HaroliDistt. Una,174301,Himachal Pradesh,2(f),http://www.iiuedu.in
Private,Indus University,"Vill. Rancharda, Via: Shilaj, AhmedabadRancharda, Via-ThaltejAhmedabad",382115,Gujarat,2(f),http://indusuni.ac.in
Private,Institute of Advanced Research,"nstitute of Advanced Research, Koba Institutional Area, GandhinagarKoba,Gandhinagar",382426,Gujarat,2(f),https://www.iar.ac.in
Private,Integral University,"Integral University, Dasauli, Kursi Road, LucknowLucknow",226026,Uttar Pradesh,2(f) & 12(B),https://www.ugc.gov.in/universitydetails/www.iul.ac.in
Private,Invertis University,"Invertis Village, Bareily-LucknowNational Highway -24, Bareily, U.P.NULL",,Uttar Pradesh,2(f),http://www.invertis.org
Private,ISBM University,"Vill-Nawapara (Kosmi) Block,Tehsil-Chhura,Dist-Gariyaband",493996,Chhattisgarh,2(f),https://isbmuniversity.edu.in
Private,ITM (SLS) Baroda University,"VILLAGE PALDI, NEAR JAROD, VADODARA HALOL HIGHWAY TAL WAGHODIA, DIST: VADODARANear Jarod,Vododara-Halol Highwary, Vadodara",391510,Gujarat,2(f),https://www.itmbu.ac.in
Private,ITM Skills University,"Plot 24 and 25, Institutional Area, Kharghar, Navi Mumbai",410210,Maharashtra,2(f),https://www.isu.ac.in
Private,ITM University,"Uparwara, Teh.- AbhanpurNaya Raipur,  Distt. Raipur",493 661,Chhattisgarh,2(f),http://www.itmuniversity.org
Private,ITM University,"Opp. Sithouli Rly. StationNH-75, Jhansi RoadGwalior",474001,Madhya Pradesh,2(f),https://www.ugc.gov.in/universitydetails/www.itmuniversity.ac.in
Private,ITM Vocational University,"Plot 6512, Ajwa Nimeta Road, Raval, Taluka, Vagodia, District - Vadodara, Gujarat.Nimeta Road, Raaval TalukaWaghodia, Vadodara",391760,Gujarat,2(f),https://www.itm.ac.in
Private,J. N. C. T professional University,"New Chouksey Nagar, Lambakheda, Berasia Road, Bhopal,",462038,Madhya Pradesh,2(f),https://www.jnctpu.edu.in
Private,J.E.C.R.C  University,"Plot No.IS-2036 to 2039,Ramchandrapura Industrial Area,Vidhani,Sitapura Extn,JaipurRamchandrapura, Sitapura Industrial Area ExtnNear Mahatma Gandhi Hospital, Vidhani Village, Jaipur",303905,Rajasthan,2(f) & 12(B),http://jecrcuniversity.edu.in
Private,J.G. University,"Uvarsad,Distt- Gandhinagar",,Gujarat,2(f),http://jguni.in
Private,J.S. University,5KM MAINPURI ROAD SHIKOHABADFirozabadUttar pradesh,283135,Uttar Pradesh,2(f),https://www.ugc.gov.in/universitydetails/www.jsu.ac.in
Private,Jagadguru Kripalu University,"At P.O. Banara, Via Mundali Colony, District Cuttuck",754006,Odisha,2(f),https://jku.edu.in
Private,Jagan Nath University,"State Highway 22, Bahadurgarh-Jhajjar Road, Jhajjar",124507,Haryana,2(f),http://www.jagannathuniversityncr.ac.in
Private,Jagannath University,"NH-12, Chaksu Byepass, Tonk Road, Teshil-Chaksu, Jaipur",303901,Rajasthan,2(f) & 12(B),http://www.jagannathuniversity.org
Private,Jagran Lakecity University,"Gram Panchayat Mugaliya ChhapTehsil Huzur, Bhopal",462044,Madhya Pradesh,2(f),http://www.jlu.edu.in
Private,Jai Minesh Adivasi University,"In front of IIIT, Ranpur, Kota,",325003,Rajasthan,2(f),https://www.jmau.ac.in
Private,Jaipur National University,"Jaipur-Agra BypassNear New RTO office, JaipurJagatpura",302 017,Rajasthan,2(f),http://www.jnujaipur.ac.in
Private,Jayoti Vidyapeet Women's University,"Vedaant Gyan Valley Village Jharna Mahila-Jobner Line RoadJabner, Jaipur-Ajmer Express Way, Jaipur",303007,Rajasthan,2(f) & 12(B),http://www.jvwomensuniv.com
Private,Jaypee University,"Aligarh Road, Anoopshahr, District- Bulandshahr, Uttar Pradesh, IndiaDist. Bulandshahar",203390,Uttar Pradesh,2(f),http://www.jaypeeu.ac.in
Private,Jaypee University of Engineering & Technology,"Raghogarh, Guna MPRaghogarhDistt, Guna",473226,Madhya Pradesh,2(f),http://www.juet.ac.in
Private,Jaypee University of Information Technology,Distt. Solan,173234,Himachal Pradesh,2(f),http://www.juit.ac.in
Private,Jeppiaar University,"Rajiv Gandhi Salai,Chennai",600119,Tamil Nadu,2(f),https://www.ugc.gov.in/universitydetails/Private_university_other?id=1137
Private,Jharkhand Rai University,"Raja Ulatu, Namkum, Ranchi, JharkhandRatu RoadRanchi",834010,Jharkhand,2(f),http://www.jru.edu.in
Private,Jigyasa University ( Formerly name Himgiri Zee University),"P.O. Sherpur,Chakrata Road,Dehradun",248197,Uttarakhand,2(f),https://www.hzu.edu.in
Private,JIS University,"81, Nilgunj Road, Agarpara, KolkataDistrict North 24 Parganas",700109,West Bengal,2(f),https://www.jisuniversity.ac.in
Private,JK Lakshmipat University,"Laliya Ka Vas P.O. Mahapura,Ajmer RoadJaipur",302026,Rajasthan,2(f),http://www.jklu.edu.in
Private,Jodhpur National University,"Narnadi,Jhanwar Road,BoranadaJodhpur",342 001,Rajasthan,2(f),http://www.jodhpurnationaluniversity.com
Private,Joy University,"Raja Nagar, Alanganeri, Vadakkangulam, Radhapuram Taluk, Tirunelveli District",627116,Tamil Nadu,2(f),https://joyuniversity.edu.in
Private,JSPM University,"Gut No. 719/1 and 719/2, Wagholi, Taluka, Haveli, District Pune",4122017,Maharashtra,2(f),https://jspmuni.ac.in
Private,JSS Science & Technology University,"JSS Science and Technology University, JSS Technical Institutions Campus, MysuruMysuru",570006,Karnataka,2(f),https://jssstuniv.in
Private,"JSS University, Noida, Uttar Pradesh","C-20/1, Sector-62, Noida,  Gautam Budh Nagar",201301,Uttar Pradesh,2(f),https://jssuninoida.edu.in
Private,K K University,"Berauti, Nepura, Biharsharif, Nalanda",803115,Bihar,2(f),https://www.kkuniversity.ac.in
Private,K. K. Modi University,"Village Mehmara,Jalbandha(Rasmada) Road,Distt. - Durg",491001,Chhattisgarh,2(f),https://kkmu.edu.in
Private,K. N. University,"Smt. K. N. Patel International School, Near KNPIS Circle, Vodafone Tower Lane, Gota, Ahmedabad",382481,Gujarat,2(f),https://knu.edu.in
Private,K.M. (Krishna Mohan) University,"Pali Dungra, Sonkh Road, Mathura",281123,Uttar Pradesh,2(f),https://kmu.edu.in
Private,K.R. Mangalam University,"Sohna Road,Gurugram",122103,Haryana,2(f),https://www.krmangalam.edu.in
Private,Kadi  Sarva Vishwavidyalaya,"LDRPITR Campus, Near Kh 5 Circle, Sector 15, GandhinagarSector 15/23, Gandhinagar",382016,Gujarat,2(f),http://ksvuniversity.org.in
Private,Kalinga University,"Kotni, Near Mantralaya, Naya Raipur (Chhattisgarh) IndiaThasil : Aarang,  Naya Raipur",492101,Chhattisgarh,2(f) & 12(B),https://www.kalingauniversity.ac.in
Private,Karnavati University,"907/A, UvarsadGhandhinagar,",382422,Gujarat,2(f),http://www.karnavatiuniversity.com
Private,Kaveri University,"Gowraram (V), Wargal (M), Siddipet District",502079,Telangana,2(f),https://kaveriuniversity.edu.in
Private,Khaja Bandanawaz University,"Admin Block, Rauza-i Buzurg,Kalaburagi",585104,Karnataka,2(f),https://www.ugc.gov.in/universitydetails/Private_university_other?id=985
Private,"Khalsa University, Amritsar","G.T. Road, Amritsar",143002,Punjab,2(f),https://www.khalsauniversity.ac.in
Private,Khongnangthaba University,"Khurai Konsam leikai,Imphal East District",795010,Manipur,2(f),https://www.khongnangthabauniversity.org
Private,Kishkinda University,"City Campus, Ballari Business College, Siruguppa Road, Ballari",583103,Karnataka,2(f),https://kishkindauniversity.edu.in
Private,KLE Technological University,"B.V. Bhoomarddi College Campus,Vidyanagar,Hubballi",580031,Karnataka,2(f) & 12(B),http://kletech.ac.in
Private,KREA University,"Appaiahpalem, Central Expressway, Sri City",517646,Andhra Pradesh,2(f),https://krea.edu.in
Private,Krishnaguru Adhyatmik Visvavidyalaya,"Nasatra, Barpeta",781307,Assam,2(f),https://kav.org.in
Private,Lakulish Yoga University,"Lotus View, Opp. Nirma University,S.G. Highway, Chharodi,Ahmedabad",382481,Gujarat,2(f),https://lyu.ac.in/governance
Private,Lamrin Tech Skills University,"Chandigarh- Jalandhar NH 344A, 40 KM from Chandigarh and 5km from Ropar on Chandigarh-Ropar-Jalandhar National Highway District Shaheed Bhagat Singh Nagar",144533,Punjab,2(f),https://www.ltsu.ac.in
Private,LNCT University,"JK Town Sarvadharam C sector, Kolar Road, Bhopal",462024,Madhya Pradesh,2(f),https://lnctu.ac.in
Private,LNCT Vidhyapeeth University,"LANCT Campus, Village-Kanadiya, Kanadiya Road, Indore",452016,Madhya Pradesh,2(f),https://www.lnctvu.ac.in
Private,Lok Jagruti Kendra University,"FP No. 74,100+113, TPS No. 86,(Sarkhej-okaf-Fatewadi, Makrba), Dist.  Ahmedabad",,Gujarat,2(f),http://www.ljku.edu.in
Private,Lokbharti University for Rural Innovation,"At. Sanosara, Ta. SihorDist.- Bhavnagar",364230,Gujarat,2(f),https://www.ugc.gov.in/universitydetails/Private_university_other?id=1177
Private,Lords University,"Alwar-Tijara-Delhi Highway,Chikani, Alwar",,Rajasthan,2(f),https://www.lordsuni.edu.in
Private,Lovely Professional University,"Jalandhar-Delhi G.T. Road, Ludhiana, Phagwara, Distt. Kappurthala",144411,Punjab,2(f) & Category-I,http://www.lpu.in
Private,M. K. University,"Hanumanpura, Matarvadi Patan",384265,Gujarat,2(f),https://mkuniversity.edu.in
Private,M.S. Ramaiah University of Applied Sciences,"University House, Gnanagangothri Campus ,New BEL Road, M S R Nagar, Bangalore, Karnataka, INDIA - 560 054M S R Nagar, Bangalore",560054,Karnataka,2(f),http://www.msruas.ac.in
Private,M.V.N. University,"74 KM Stone, NH-2, Delhi-Agra Highway, Palwal (Haryana) - 121105Delhi-Agra Highway, Palwal",121105,Haryana,2(f),http://mvn.edu.in
Private,Madhav University,"Madhav Hills, Opp. Banas Bridge TollNH -14, Abu RoadDistrict - Sirohi",307 026,Rajasthan,2(f),http://madhavuniversity.edu.in
Private,Madhyanchal Professional University,"Patel Group of Institutions Campus, Ratibad,Bhopal",462044,Madhya Pradesh,2(f),https://www.mpu.ac.in
Private,Maganbhai Adenwala Mahagujarat University,"I.S. Ayurved Mahavidyalaya, College Road, Nadiad",387001,Gujarat,2(f),https://mamuni.edu.in
Private,Mahakaushal University,"Anthakheda, Chargawan Road,Tilwara,Jabalpur",482003,Madhya Pradesh,2(f),https://mku.ac.in
Private,Mahapurusha Srimanta Sankaradeva Viswavidyalaya,"Srimanta Sankaradeva Sangha Complex, Haladhar Bhuyan Path, Kalongpar, Nagaon",782001,Assam,2(f),https://www.mssv.ac.in
Private,Maharaj Vinayak Global University,"Dhand,Amer,Jaipur",,Rajasthan,2(f),http://www.mvgu.ac.in
Private,Maharaja Agrasen Himalayan Garhwal University,"Dhaid Gaon, Shiv NagarBlock PokhraDistt. Pauri Garhwal",246169,Uttarakhand,2(f),https://hgu.ac.in
Private,Maharaja Agrasen University,"Atal Shiksha Kunj Village kalujhanda, Baddi Distt. Solannear Barotiwala, Tehsil-Baddi, Distt. Sonal",174103,Himachal Pradesh,2(f),https://www.ugc.gov.in/universitydetails/www.mau.ac.in
Private,Maharashtra Institute of Technology University of Meghalaya(Formerly University of Technology & Management),"Present Office: Nongshiliang, Nongthymmai, SHilong, MeghalayaUpcoming Permanent Campus:  Mawkashiang, village-Umroh, Shillong.",793014,Meghalaya,2(f),https://mituniversityindia.edu.in
Private,"Maharishi Arvind University, Jaipur","Mundiaramsar, Near Bindayaka Industrial Area,Jaipur",302012,Rajasthan,2(f),https://www.ugc.gov.in/universitydetails/Private_university_other?id=821
Private,"Maharishi Mahesh Yogi Ramayan University, Ayodhya, Uttar Pradesh","Village - Majha Barhata, NH-27, PO-Ayodhya RS, Ayodhya",224123,Uttar Pradesh,2(f),https://mmyrv.edu.in
Private,Maharishi Mahesh Yogi Vedic Vishwavidyalaya,"Village-Karaundi, Post Office-Mahner, Tehsil-Dheemarkheda, City-Dheemarkheda, District-Katni",483332,Madhya Pradesh,2(f),http://www.mmyvv.com
Private,Maharishi Markandeshwar University,"Institutional Area, Village Sadopur, Ambala- Chandigarh Highway, Ambala",134007,Haryana,2(f),http://www.mmambala.org
Private,Maharishi Markandeshwar University,"Village Laddo, Sultanpur Road, Post Office Kumarhatti, Distt. Solan-HPSolan NULL",173229,Himachal Pradesh,2(f),http://mmusolan.org
Private,Maharishi University of Information Technology,"Maharishi Bal Vidya Mandir & University CampusSitapur Road, Post-DiburiaLucknow",226020,Uttar Pradesh,2(f),https://www.maharishiuniversity.ac.in
Private,Maharishi University of Management and Technology,"Maharishi Road, Post Box No. - 10, Mangla, Bilaspur",495 001,Chhattisgarh,2(f),http://www.mumt.com
Private,Mahatama Gandhi University,"13th Mile, G S RoadKanapara, Distt. Ri-Bhoi",793101,Meghalaya,2(f),https://www.ugc.gov.in/universitydetails/Private_university_other?id=582
Private,"Mahatma Gandhi University (MGU), Sikkim","Village - Daramdin, Dist. - Soreng",737121,Sikkim,2(f),https://mgusikkim.com
Private,Mahatma Gandhi University of Medical Sciences & Technology,"RIICO Institutional Area, Sitapur , Tonk Road, Jaipur-302 022 Rajasthan",,Rajasthan,2(f),https://www.ugc.gov.in/universitydetails/Private_university_other?id=626
Private,Mahatma Jyoti Rao Phoole University,"SP-2 & 3, Kant Kalwar, RIICO Industrial Area, NH-8 Near Achrol, Jaipur",,Rajasthan,2(f),http://www.mjrpuniversity.com
Private,Mahaveer University,"Pohali, Sardhana Road, Meerut",250341,Uttar Pradesh,2(f),https://mepedu.in
Private,Mahayogi Gorakhnath University Gorakhpur,"Arogya Dham, Balapur Road,Sonbarsa,Distt-Gorakhpur",237007,Uttar Pradesh,2(f),https://mgug.ac.in
Private,Mahindra University,"At Bahadurpally (V), Qudbullapur Mandal, Madchal Malkajgiri",500043,Telangana,2(f),https://www.mahindrauniversity.edu.in
Private,Major S. D. Singh University,"Bhojpur,  Kanpur Road, Fatehgarh, Farrukhabad",209749,Uttar Pradesh,2(f),https://msds.ac.in/en
Private,Malla Reddy University,"Maisammaguda,  Dhulapally, Post via Kompally, Medchal- Malkajgiri District",500014,Telangana,2(f),https://www.mallareddyuniversity.ac.in
Private,Malwanchal University,"Index City,NH-59A,Nemawar Road,Near Khundel, District-Indore",452016,Madhya Pradesh,2(f),https://www.malwanchaluniversity.com
Private,Management and Information Technology University,"Melli, Namchi,",737126,Sikkim,2(f),https://mituniversitysikkim.com
Private,Manav Bharti University,"Village - Laddo, Post OfficeSultanpur, Tehsil & Distt, Solan",,Himachal Pradesh,2(f),http://www.manavbhartiuniversity.edu.in
Private,Manav Rachna University,"Sector-43, Aravalli Hills, Delhi-Surajkund Road, FaridabadDelhi-Surajkund Road,Faridabad",121001,Haryana,2(f),http://mru.edu.in
Private,Mandsaur University,"Mahow Neemuch bypass , Rewas Devda, Road, MandsaurSh-31,Mandsaur",458001,Madhya Pradesh,2(f),https://www.ugc.gov.in/universitydetails/mandsauruniversity.edu.in
Private,Mangalayatan University,"Extended NCR, 33rd MilestoneMathura-Aligarh HighwayBeswan Aligarh",202 145,Uttar Pradesh,2(f),http://www.mangalayatan.in
Private,Mangalayatan University,"NH-30, Mandla Road,Near Shrda Devi Mandir,Richai-Barela, Jabalpur",483001,Madhya Pradesh,2(f),https://www.ugc.gov.in/universitydetails/www.mangalayatan.ac.in
Private,Manipal University,"Manipal University Jaipur ,  Dehmi Kalan, Off Jaipur-Ajmer Expressway, Jaipur, (Raj.) Rajasthan 303007.Jaipur-Ajmer ExpressJaipur",303007,Rajasthan,2(f),http://www.jaipur.manipal.edu
Private,Manipur International University,"MIU Place,Ghari,Airport RoadImphal",795140,Manipur,2(f),https://www.ugc.gov.in/universitydetails/Private_university_other?id=1009
Private,Mansarovar Global University,"Village Gadia and Ratnakhedi,Block-BilkisganjSehore",,Madhya Pradesh,2(f),https://www.ugc.gov.in/universitydetails/www.mguindia.com
Private,Martin Luther Christian University,"Block 1, Dongktieh, Nongrah, Shillong, Meghalaya 793006Nongrah,Shillong, Meghalaya",793006,Meghalaya,2(f),http://www.mlcuniv.in
Private,Marwadi University,"Rajkot- Morbi HIghway, Near Gauridad,RajkotRajkot",360003,Gujarat,2(f),https://www.marwadiuniversity.ac.in
Private,Mata Gujri University,"Purabpali Roa, Kishangunj",855107,Bihar,2(f),https://www.matagujriuniversity.com
Private,MATS University,"Aarang Kharora Highway, Aarang,District :  Raipur",493441,Chhattisgarh,2(f),http://www.matsuniversity.ac.in
Private,Maulana Azad University,"Village - Bujhawar, Tehsil Luni, Jodhpur - 342802 (Raj.)Jodhpur",342802,Rajasthan,2(f),http://www.mauj.ac.in
Private,Maya Devi University,"NH-72, Near Hotel The Competent Palace, Central Hope Town Selaqui, Chakrata Road, Dehradun",248011,Uttarakhand,2(f),https://maya.edu.in
Private,"Medhavi Skills University, Sikkim","Singtam Campus TopakhaniLower Chisopani, Singtam Bazar, SingtamDist.- East Sikkim",737134,Sikkim,2(f),https://www.msu.edu.in
Private,Medi-Caps University,"A B Road, Pigdamber, Rau, IndorePigdamber, RauIndore",453331,Madhya Pradesh,2(f),http://www.medicaps.ac.in
Private,Mewar University,"NH - 79 Gangrar,Chittorgarh",,Rajasthan,2(f) & 12(B),http://www.mewaruniversity.org
Private,MGM University,"MGM CampusN-6, CIDCO,Aurangabad",431003,Maharashtra,2(f),https://mgmu.ac.in
Private,Mind Power University,"Village- Bohrakoon Road, Bhimtal, Nanital",263136,Uttarakhand,2(f),https://www.mindpoweruniversity.in
Private,MIT Art Design and Technology University,"Rajbaug, Pune Solapur Highway, next to HadapsarNext to Hadapsar, Loni Kalbhor, Pune",412201,Maharashtra,2(f),http://www.mituniversity.edu.in
Private,"MIT Vishwaprayag University, Solapur","Village Kegaon, Solapur-Pune Highway, Taluka North Solapur, District Solapur",413255,Maharashtra,2(f),https://www.mitvpu.ac.in
